worksheet,date,count,total,ratio,ma_10,slope,trend
sec_financial,2025-06-03,76,549,0.1384335154826958,0.1424036778676496,-0.004007285974499064,down
sec_financial,2025-06-04,63,550,0.11454545454545455,0.13615749339518773,-0.006246184472461863,down
sec_financial,2025-06-05,56,550,0.10181818181818182,0.13317660590972988,-0.002980887485457856,down
sec_financial,2025-06-06,77,550,0.14,0.13456234631192368,0.0013857404021938025,up
sec_financial,2025-06-09,55,557,0.09874326750448834,0.13168251409749265,-0.0028798322144310273,down
sec_financial,2025-06-10,44,558,0.07885304659498207,0.12336155724686193,-0.008320956850630723,down
sec_financial,2025-06-11,46,561,0.08199643493761141,0.11766723364738725,-0.005694323599474679,down
sec_financial,2025-06-12,56,559,0.1001788908765653,0.11394885899878004,-0.003718374648607206,down
sec_financial,2025-06-13,29,553,0.05244122965641953,0.10503857019971612,-0.008910288799063928,down
sec_financial,2025-06-16,46,568,0.08098591549295775,0.09879959369093566,-0.0062389765087804555,down
sec_financial,2025-06-17,31,567,0.054673721340388004,0.09042361427670488,-0.00837597941423078,down
sec_financial,2025-06-18,39,567,0.06878306878306878,0.0858473757004663,-0.004576238576238581,down
sec_financial,2025-06-20,35,564,0.06205673758865248,0.08187123127751336,-0.0039761444229529375,down
sec_financial,2025-06-23,63,569,0.11072056239015818,0.0789432875165292,-0.002927943760984167,down
sec_financial,2025-06-24,74,571,0.1295971978984238,0.08202868055592273,0.003085393039393536,up
sec_financial,2025-06-25,68,574,0.11846689895470383,0.08599006579189492,0.003961385235972184,up
sec_financial,2025-06-26,80,577,0.1386481802426343,0.0916552403223972,0.00566517453050229,up
sec_financial,2025-06-27,92,577,0.15944540727902945,0.09758189196264362,0.0059266516402464164,up
sec_financial,2025-06-30,97,594,0.1632996632996633,0.10866773532696798,0.01108584336432436,up
sec_financial,2025-07-01,100,597,0.16750418760469013,0.11731956253814121,0.008651827211173233,up
sec_financial,2025-07-02,96,598,0.1605351170568562,0.12790570210978805,0.010586139571646835,up
sec_financial,2025-07-07,111,600,0.185,0.13952739523148117,0.011621693121693116,up
sec_financial,2025-07-08,111,590,0.188135593220339,0.15213528079464983,0.012607885563168664,up
sec_financial,2025-07-09,113,589,0.19185059422750425,0.16024828397838442,0.00811300318373459,up
sec_financial,2025-07-10,117,589,0.19864176570458403,0.16715274075900044,0.0069044567806160195,up
sec_financial,2025-07-11,114,588,0.19387755102040816,0.17469380596557088,0.007541065206570441,up
sec_financial,2025-07-14,121,591,0.20473773265651438,0.1813027612069589,0.00660895524138802,up
sec_financial,2025-07-15,107,588,0.18197278911564627,0.18355549939062057,0.0022527381836616733,up
sec_financial,2025-07-16,111,586,0.189419795221843,0.18616751258283853,0.00261201319221796,up
sec_financial,2025-07-17,127,589,0.21561969439728354,0.19097906326209788,0.004811550679259341,up
sec_financial,2025-07-18,126,588,0.21428571428571427,0.1963541229849837,0.005375059722885822,up
sec_financial,2025-07-21,121,592,0.20439189189189189,0.19829331217417287,0.0019391891891891722,up
sec_financial,2025-07-22,132,589,0.22410865874363328,0.2018906187265023,0.0035973065523294268,up
sec_financial,2025-07-23,141,591,0.23857868020304568,0.20656342732405647,0.004672808597554173,up
sec_financial,2025-07-24,116,587,0.19761499148211242,0.20646074990180927,-0.00010267742224720489,down
sec_financial,2025-07-25,122,585,0.20854700854700856,0.20792769565446934,0.0014669457526600704,up
sec_financial,2025-07-28,95,566,0.16784452296819788,0.20423837468563769,-0.0036893209688316497,down
sec_financial,2025-07-29,90,566,0.15901060070671377,0.20194215584474443,-0.0022962188408932604,down
sec_financial,2025-07-30,73,563,0.12966252220248667,0.1959664285428088,-0.005975727301935629,down
sec_financial,2025-07-31,68,562,0.12099644128113879,0.18650410323119432,-0.009462325311614478,down
sec_financial,2025-08-01,38,561,0.0677361853832442,0.1718491503409473,-0.014654952890247014,down
sec_financial,2025-08-04,65,560,0.11607142857142858,0.16301710400890096,-0.008832046332046345,down
sec_financial,2025-08-05,71,559,0.12701252236135957,0.15330749037067362,-0.009709613638227338,down
sec_financial,2025-08-06,69,563,0.12255772646536411,0.14170539499690543,-0.01160209537376819,down
sec_financial,2025-08-07,65,561,0.11586452762923351,0.13353034861161756,-0.008175046385287876,down
sec_financial,2025-08-08,77,565,0.13628318584070798,0.1263039663409875,-0.0072263822706300496,down
sec_financial,2025-08-11,82,567,0.14462081128747795,0.12398159517291552,-0.0023223711680719905,down
sec_financial,2025-08-12,104,572,0.18181818181818182,0.1262623532840623,0.00228075811114678,up
sec_financial,2025-08-13,141,571,0.2469352014010508,0.13798962120391872,0.011727267919856427,up
sec_financial,2025-08-14,129,568,0.22711267605633803,0.14860124468143865,0.010611623477519927,up
sec_financial,2025-08-15,86,570,0.15087719298245614,0.15691534544135985,0.0083141007599212,up
sec_financial,2025-08-18,89,573,0.15532286212914484,0.16084048879713148,0.003925143355771626,up
sec_financial,2025-08-19,74,569,0.13005272407732865,0.1611445089687284,0.0003040201715969193,up
sec_financial,2025-08-20,79,565,0.13982300884955753,0.16287103720714774,0.0017265282384193448,up
sec_financial,2025-08-21,67,567,0.11816578483245149,0.1631011629274695,0.00023012572032177214,up
sec_financial,2025-08-22,149,571,0.2609457092819615,0.17556741527159486,0.01246625234412535,up
sec_financial,2025-08-25,142,556,0.25539568345323743,0.18664490248817084,0.011077487216575976,up
sec_financial,2025-08-26,163,559,0.29159212880143115,0.19762229718649577,0.010977394698324927,up
sec_financial,2025-08-27,171,558,0.3064516129032258,0.20357393833671328,0.005951641150217513,up
sec_financial,2025-08-28,169,558,0.30286738351254483,0.21114940908233396,0.007575470745620677,up
sec_financial,2025-08-29,176,561,0.3137254901960784,0.22743423880369615,0.016284829721362193,up
sec_financial,2025-09-02,173,561,0.3083778966131907,0.24273974225210077,0.015305503448404617,up
sec_financial,2025-09-03,167,563,0.2966252220248668,0.25939699204685457,0.016657249794753803,up
sec_financial,2025-09-04,192,561,0.3422459893048128,0.2796392900923801,0.02024229804552552,up
sec_financial,2025-09-05,168,567,0.2962962962962963,0.2974523412387646,0.017813051146384484,up
sec_financial,2025-09-08,182,569,0.31985940246045697,0.30334371055661413,0.00589136931784956,up
sec_financial,2025-09-09,165,572,0.28846153846153844,0.3066502960574442,0.0033065855008300726,up
sec_financial,2025-09-10,170,576,0.2951388888888889,0.30700497206619,0.0003546760087457801,up
sec_financial,2025-09-11,203,582,0.3487972508591065,0.31123953586177805,0.004234563795588064,up
sec_financial,2025-09-12,175,581,0.30120481927710846,0.31107327943823443,-0.00016625642354362036,down
sec_financial,2025-09-15,138,576,0.23958333333333334,0.30365906375195995,-0.0074142156862744835,down
sec_financial,2025-09-16,116,574,0.20209059233449478,0.29303033332409034,-0.010628730427869604,down
sec_financial,2025-09-17,137,576,0.2378472222222222,0.2871525333438259,-0.005877799980264442,down
sec_financial,2025-09-18,207,579,0.35751295336787564,0.28867922975013216,0.0015266964063062605,up
sec_financial,2025-09-19,174,578,0.30103806228373703,0.2891534063488762,0.00047417659874404716,up
sec_financial,2025-09-22,155,581,0.2667814113597246,0.283845607238803,-0.00530779911007323,down
sec_financial,2025-09-23,136,578,0.23529411764705882,0.27852886515735503,-0.005316742081447945,down
sec_financial,2025-09-24,121,579,0.20898100172711573,0.26991307644117774,-0.008615788716177297,down
sec_financial,2025-09-25,94,578,0.16262975778546712,0.2512963271338138,-0.018616749307363956,down
sec_financial,2025-09-26,108,579,0.18652849740932642,0.23982869494703554,-0.011467632186778237,down
sec_financial,2025-09-29,108,582,0.18556701030927836,0.2344270626446301,-0.005401632302405451,down
sec_financial,2025-09-30,96,571,0.1681260945709282,0.2310306128682734,-0.003396449776356697,down
sec_financial,2025-10-01,85,578,0.14705882352941177,0.22195177299899232,-0.009078839869281069,down
sec_financial,2025-10-02,77,575,0.13391304347826086,0.19959178201003086,-0.022359990988961465,down
sec_financial,2025-10-03,92,574,0.1602787456445993,0.18551585034611712,-0.014075931663913743,down
sec_financial,2025-10-06,108,577,0.18717504332755633,0.17755521354290027,-0.007960636803216847,down
sec_financial,2025-10-07,94,577,0.16291161178509533,0.17031696295670395,-0.007238250586196315,down
sec_financial,2025-10-08,95,580,0.16379310344827586,0.16579817312881995,-0.004518789827884007,down
sec_financial,2025-10-09,84,580,0.14482758620689656,0.16401795597096291,-0.0017802171578570336,down
sec_financial,2025-10-10,41,573,0.07155322862129145,0.1525204290921594,-0.01149752687880351,down
sec_financial,2025-10-13,59,576,0.10243055555555555,0.14420678361678713,-0.008313645475372278,down
sec_financial,2025-10-14,87,582,0.14948453608247422,0.14234262776794174,-0.001864155848845389,down
sec_financial,2025-10-15,78,582,0.13402061855670103,0.14103880727067064,-0.0013038204972710965,down
sec_financial,2025-10-16,51,580,0.08793103448275862,0.13644060637112043,-0.004598200899550209,down
sec_financial,2025-10-17,46,574,0.08013937282229965,0.12842666908889047,-0.00801393728222996,down
sec_financial,2025-10-20,53,582,0.09106529209621993,0.11881569396575682,-0.00961097512313365,down
sec_financial,2025-10-21,43,576,0.07465277777777778,0.10998981056502506,-0.00882588340073176,down
sec_financial,2025-10-22,33,579,0.05699481865284974,0.09930998208548245,-0.010679828479542616,down
sec_financial,2025-10-23,55,581,0.09466437177280551,0.09429366064207335,-0.005016321443409091,down
sec_financial,2025-10-24,93,582,0.15979381443298968,0.10311771922324317,0.008824058581169816,up
sec_financial,2025-10-27,102,586,0.17406143344709898,0.11028080701239751,0.007163087789154338,up
sec_financial,2025-10-28,89,588,0.15136054421768708,0.1104684078259188,0.0001876008135212881,up
sec_financial,2025-10-29,74,593,0.12478920741989882,0.10954526671223859,-0.0009231411136802065,down
sec_financial,2025-10-30,74,591,0.12521150592216582,0.1132733138561793,0.003728047143940705,up
sec_financial,2025-10-31,86,592,0.14527027027027026,0.11978640360097637,0.006513089744797071,up
sec_financial,2025-11-03,82,591,0.13874788494077833,0.1245546628854322,0.004768259284455831,up
sec_financial,2025-11-04,67,588,0.11394557823129252,0.12848394293078366,0.003929280045351466,up
sec_financial,2025-11-05,83,587,0.141396933560477,0.1369241544215464,0.008440211490762739,up
sec_financial,2025-11-06,75,596,0.12583892617449666,0.14004160986171552,0.0031174554401691146,up
sec_financial,2025-11-07,92,595,0.1546218487394958,0.13952441329236615,-0.0005171965693493707,down
sec_financial,2025-11-10,135,594,0.22727272727272727,0.14484554267492894,0.005321129382562795,up
sec_financial,2025-11-11,136,593,0.22934232715008432,0.15264372096816867,0.007798178293239727,up
sec_financial,2025-11-12,124,592,0.20945945945945946,0.16111074617212473,0.008467025203956063,up
sec_financial,2025-11-13,93,586,0.15870307167235495,0.16445990274714367,0.003349156575018941,up
sec_financial,2025-11-14,94,589,0.15959252971137522,0.16589212869125416,0.0014322259441104934,up
sec_financial,2025-11-17,47,584,0.08047945205479452,0.16006528540265577,-0.005826843288598393,down
sec_financial,2025-11-18,40,585,0.06837606837606838,0.15550833441713335,-0.004556950985522418,down
sec_financial,2025-11-19,48,584,0.0821917808219178,0.14958781914327743,-0.005920515273855925,down
sec_financial,2025-11-20,40,584,0.0684931506849315,0.14385324159432092,-0.00573457754895651,down
sec_financial,2025-11-21,85,589,0.14431239388794567,0.1428222961091659,-0.0010309454851550048,down
sec_financial,2025-11-24,92,583,0.15780445969125215,0.1358754693510184,-0.006946826758147506,down
sec_financial,2025-11-25,143,582,0.24570446735395188,0.13751168337140515,0.0016362140203867448,up
sec_financial,2025-11-26,151,587,0.2572402044293015,0.14228975786838935,0.004778074496984197,up
sec_financial,2025-11-28,170,589,0.28862478777589134,0.155281929478743,0.012992171610353653,up
sec_financial,2025-12-01,163,579,0.2815198618307427,0.16747466269067973,0.01219273321193673,up
sec_financial,2025-12-02,152,583,0.2607204116638079,0.18549875865158108,0.01802409596090135,up
sec_financial,2025-12-03,179,589,0.30390492359932086,0.20905164417390631,0.023552885522325234,up
sec_financial,2025-12-04,182,587,0.3100511073253833,0.23183757682425288,0.022785932650346563,up
sec_financial,2025-12-05,174,587,0.29642248722316866,0.25463051047807655,0.022792933653823677,up
sec_financial,2025-12-08,175,589,0.29711375212224106,0.26991064630150613,0.015280135823429575,up
sec_financial,2025-12-09,184,590,0.31186440677966104,0.28531664101034704,0.015405994708840909,up
sec_financial,2025-12-10,191,597,0.31993299832495814,0.2927394941074476,0.007422853097100557,up
sec_financial,2025-12-11,202,596,0.3389261744966443,0.30090809111418193,0.008168597006734335,up
sec_financial,2025-12-12,190,593,0.32040472175379425,0.3040860845119722,0.0031779933977902908,up
sec_financial,2025-12-15,210,589,0.3565365025466893,0.31158774858356686,0.007501664071594638,up
sec_financial,2025-12-16,198,589,0.3361629881154499,0.3191320062287311,0.007544257645164254,up
sec_financial,2025-12-17,188,588,0.3197278911564626,0.32071430298444525,0.001582296755714141,up
sec_financial,2025-12-18,201,583,0.34476843910806176,0.32418603616271313,0.0034717331782678773,up
sec_financial,2025-12-19,193,591,0.32656514382402707,0.32720030182279897,0.0030142656600858353,up
sec_financial,2025-12-22,207,594,0.3484848484848485,0.3323374114590597,0.005137109636260739,up
sec_financial,2025-12-23,200,592,0.33783783783783783,0.33493475456487737,0.002597343105817662,up
sec_financial,2025-12-24,199,595,0.334453781512605,0.3363868328836421,0.0014520783187647046,up
sec_financial,2025-12-26,184,595,0.3092436974789916,0.3334185851818768,-0.002968247701765292,down
sec_financial,2025-12-29,159,593,0.26812816188870153,0.3281909291953675,-0.005227655986509261,down
sec_financial,2025-12-30,137,591,0.23181049069373943,0.31571832801007255,-0.012472601185294974,down
sec_financial,2025-12-31,101,593,0.1703204047217538,0.2991340696707029,-0.016584258339369662,down
sec_financial,2026-01-02,118,594,0.19865319865319866,0.28702660042037653,-0.012107469250326353,down
sec_financial,2026-01-05,165,594,0.2777777777777778,0.2803275342873481,-0.006699066133028453,down
sec_financial,2026-01-06,176,596,0.2953020134228188,0.2772012212472273,-0.0031263130401207873,down
sec_financial,2026-01-07,156,595,0.26218487394957984,0.26857122379370046,-0.008629997453526828,down
sec_financial,2026-01-08,199,598,0.33277591973244147,0.2680650319831608,-0.0005061918105396801,down
sec_financial,2026-01-09,186,598,0.3110367892976589,0.26572333276166615,-0.002341699221494631,down
sec_financial,2026-01-12,154,599,0.2570951585976628,0.26050847887353334,-0.005214853888132809,down
sec_financial,2026-01-13,125,598,0.20903010033444816,0.254598672718108,-0.005909806155425357,down
sec_financial,2026-01-14,151,594,0.2542087542087542,0.2568384990696094,0.0022398263515014394,up
sec_financial,2026-01-15,180,594,0.30303030303030304,0.2701094889004644,0.013270989830854951,up
sec_financial,2026-01-16,164,594,0.2760942760942761,0.27785359664457215,0.0077441077441077755,up
sec_financial,2026-01-20,116,598,0.1939799331103679,0.2694738121778312,-0.00837978446674098,down
sec_financial,2026-01-21,188,596,0.31543624161073824,0.27148723499662303,0.0020134228187918546,up
sec_financial,2026-01-22,209,596,0.35067114093959734,0.2803358616956248,0.008848626699001771,up
sec_financial,2026-01-23,159,601,0.26455906821963393,0.27351417654434407,-0.006821685151280732,down
sec_financial,2026-01-26,171,599,0.2854757929883139,0.27095807691340956,-0.002556099630934505,down
sec_financial,2026-01-27,175,602,0.29069767441860467,0.27431832849550375,0.003360251582094187,up
sec_financial,2026-01-28,156,603,0.25870646766169153,0.2792859652282281,0.004967636732724323,up
sec_financial,2026-01-29,180,606,0.297029702970297,0.28356806010438235,0.004282094876154274,up
sec_financial,2026-01-30,176,611,0.28805237315875615,0.28207026711722766,-0.0014977929871546891,down
sec_financial,2026-02-02,198,609,0.3251231527093596,0.2869731547787361,0.004902887661508426,up
sec_financial,2026-02-03,192,612,0.3137254901960784,0.29894771048730706,0.011974555708570978,up
